gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN15895_c1_g1	4484.47174931885	-0.42994677277681	0.0655236473654892	-6.56170390482963	5.31963679945605e-11	9.31453914301644e-10
TRINITY_DN15896_c0_g1	796.21698661425	0.030476768834247	0.0848297127825074	0.359269975514188	0.719393133053975	0.833906589771607
TRINITY_DN15897_c0_g1	343.481553606746	0.151668798590552	0.127759513358859	1.18714289529685	0.235171260968292	0.399196783989934
TRINITY_DN15898_c0_g1	1335.91082847685	-0.113593746456679	0.0810456730990031	-1.40160161687985	0.16103424390625	0.303923667234372
TRINITY_DN15899_c0_g1	597.372452951845	-0.304918740803307	0.113841645884183	-2.67844634918153	0.00739645804250655	0.0257603153526228
TRINITY_DN159_c0_g1	2351.46984750165	-0.31331248217739	0.0606104868915161	-5.1692784243455	2.34999571647243e-07	2.32929090839778e-06
TRINITY_DN1590_c0_g1	1627.32237691033	0.0569765856463374	0.0647838438625761	0.87948757358702	0.379136967846472	0.555738226485057
TRINITY_DN1590_c1_g1	15881.7762378382	-0.134568547172825	0.0483271767739148	-2.78453152358489	0.0053605110110166	0.0195639087993307
TRINITY_DN1590_c2_g1	31.8926128690933	-0.321761389639818	0.394637953981187	-0.815333108216847	0.414881662272047	0.587004395605789
TRINITY_DN15900_c0_g1	197.289883891804	0.00586840694434593	0.172703655904461	0.0339796335729702	0.972893391375806	0.986800135363105
TRINITY_DN15901_c0_g1	619.235300020873	0.00777703360174226	0.097092457880918	0.080099255611395	0.936158314783084	0.966107651994927
TRINITY_DN15903_c0_g1	639.013976442817	-0.002611058620978	0.103575069218736	-0.0252093350327752	0.97988799104419	0.990505123447852
TRINITY_DN15905_c0_g1	27.4098192884392	0.279785550393736	0.426656295423457	0.655763323768721	0.511976417991221	0.674047361310852
TRINITY_DN15906_c0_g1	13.1766955497866	-0.548184541430573	0.60791301118207	-0.90174832804556	0.367190574170113	NA
TRINITY_DN15908_c0_g1	108.137427861533	-0.127286484122418	0.257842282127709	-0.493660244828942	0.621546146103269	0.762974808681046
TRINITY_DN15909_c0_g1	3437.9814258951	-0.0258074278550665	0.0535675842414874	-0.481773225738991	0.629967051276878	0.768669124388815
TRINITY_DN1591_c0_g1	10159.0697114969	-0.157234459050035	0.0472257371706883	-3.32942307457776	0.000870261003342484	0.00414466468307614
