gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	shrunk_log2FoldChange	shrunk_lfcSE
gene_94	interaction_vs_self	69.5403165557185	2.75855278251508	0.288408171177133	9.56475252159499	1.12470232646332e-21	1.08173617017146e-20	2.7029101237060607	0.2903339038290442
gene_95	interaction_vs_self	390.893514022478	-1.15062165286402	0.196181099346805	-5.86509942443526	4.4886365144198e-9	1.82878289211963e-8	-1.1059523424377176	0.19741480296499217
gene_96	interaction_vs_self	206.864466566616	0.751796375336464	0.236408053998389	3.18007936963766	0.00147234719369563	0.00307022947089759	0.6874263981270179	0.23362962928738878
gene_97	interaction_vs_self	6671.48792200929	3.33369118291696	0.385759003727976	8.64190116290264	5.528524673210009e-18	4.35765849011765e-17	3.2425644440164443	0.39086555171331677
gene_98	interaction_vs_self	304.879945715634	-0.513888908028701	0.246298780123214	-2.0864452019276	0.0369383140827103	0.0592785842797151	-0.4528206364206276	0.23799777211152293
gene_99	interaction_vs_self	44.1078992647238	-0.576196829751464	0.344034344435919	-1.67482357232735	0.0939688524702222	0.135667629810272	-0.45831450732309253	0.32075347468324494
gene_100	interaction_vs_self	2072.02962937864	-0.15387914675838	0.0828648949993271	-1.85698837559173	0.0633128079263048	0.0956508358364223	-0.1530938920644432	0.082060146902526665
gene_101	interaction_vs_self	1673.29654433717	0.268416408785449	0.114840438445895	2.33729871130637	0.0194236575125441	0.0328525011474763	0.25868064431142973	0.11331005180610287
gene_102	interaction_vs_self	167.25874349621	1.20885011853787	0.314653585359437	3.84184441171063	1.2211323687392e-4	3.0158375869613e-4	1.097480725006427	0.3169788078675977
gene_103	interaction_vs_self	585.446047536866	0.701474020873052	0.139924114656032	5.01324609126488	5.35193762064331e-7	1.76337898509264e-6	0.6789996307164764	0.13941123719721535
gene_104	interaction_vs_self	107.111595291262	-0.68947186248936	0.227978241079865	-3.02428801636304	0.00249219056108851	0.00500660671272417	-0.63024660032916	0.22439035924806078
gene_105	interaction_vs_self	1179.25140310035	-0.382964554710718	0.122298914360232	-3.13138147394093	0.00173986000302642	0.00358268020830074	-0.3697030569318319	0.12079072357038681
gene_106	interaction_vs_self	160.901586290317	0.550897345293498	0.214132561626694	2.57269301365711	0.0100910670924309	0.018086167150588	0.5034132395184775	0.20915317616330215
